task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
16	d6/df429c	57128	convert_raw_mzml (15)	COMPLETED	0	2022-05-13 08:11:47.439	6m 42s	6m 39s	126.3%	1.7 GB	4.3 GB	1.6 GB	666.9 MB
23	c9/59448e	57222	convert_raw_mzml (22)	COMPLETED	0	2022-05-13 08:11:47.462	6m 42s	6m 39s	128.8%	1.7 GB	4.2 GB	1.6 GB	676.4 MB
9	6e/dc3461	57250	convert_raw_mzml (2)	COMPLETED	0	2022-05-13 08:11:47.470	6m 42s	6m 39s	130.8%	1.8 GB	5.1 GB	1.6 GB	692.6 MB
12	61/1b201b	57542	convert_raw_mzml (11)	COMPLETED	0	2022-05-13 08:11:47.584	6m 43s	6m 39s	133.5%	1.8 GB	4.5 GB	1.7 GB	697.9 MB
11	81/44549e	57062	convert_raw_mzml (10)	COMPLETED	0	2022-05-13 08:11:47.420	6m 44s	6m 42s	127.6%	1.8 GB	4.6 GB	1.6 GB	706.5 MB
19	d5/a5ec58	57183	convert_raw_mzml (18)	COMPLETED	0	2022-05-13 08:11:47.454	6m 44s	6m 41s	128.8%	1.8 GB	4.3 GB	1.6 GB	688.7 MB
2	7c/c455c9	57287	convert_raw_mzml (5)	COMPLETED	0	2022-05-13 08:11:47.480	6m 45s	6m 43s	127.0%	1.7 GB	4.4 GB	1.6 GB	672.4 MB
1	43/2323c0	56990	convert_raw_mzml (8)	COMPLETED	0	2022-05-13 08:11:47.371	6m 47s	6m 46s	126.6%	1.7 GB	4.4 GB	1.6 GB	687.9 MB
5	7a/0adb6e	57376	convert_raw_mzml (9)	COMPLETED	0	2022-05-13 08:11:47.507	6m 50s	6m 47s	127.4%	1.7 GB	4.4 GB	1.6 GB	690.5 MB
14	a0/68e31d	57610	convert_raw_mzml (13)	COMPLETED	0	2022-05-13 08:11:47.608	6m 51s	6m 47s	127.8%	1.8 GB	4.4 GB	1.6 GB	694.2 MB
27	43/b94f10	57431	convert_raw_mzml (26)	COMPLETED	0	2022-05-13 08:11:47.540	6m 52s	6m 49s	125.9%	1.8 GB	4.5 GB	1.6 GB	715.6 MB
25	2e/938c47	57423	convert_raw_mzml (24)	COMPLETED	0	2022-05-13 08:11:47.532	6m 55s	6m 51s	127.1%	1.8 GB	4.4 GB	1.6 GB	714.5 MB
7	db/070e69	57585	convert_raw_mzml (3)	COMPLETED	0	2022-05-13 08:11:47.597	6m 58s	6m 54s	125.2%	1.8 GB	4.6 GB	1.6 GB	691.3 MB
21	3e/731aed	57021	convert_raw_mzml (20)	COMPLETED	0	2022-05-13 08:11:47.405	7m 14s	7m 8s	123.2%	1.8 GB	4.8 GB	1.6 GB	722.2 MB
4	7f/1fb5df	204914	convert_raw_mzml (1)	COMPLETED	0	2022-05-13 08:17:44.357	6m 2s	6m	118.3%	1.8 GB	5.2 GB	1.6 GB	707 MB
8	30/68521a	216833	convert_raw_mzml (6)	COMPLETED	0	2022-05-13 08:18:13.731	5m 34s	5m 33s	120.4%	1.8 GB	4.3 GB	1.6 GB	685.4 MB
17	c8/b1c6ab	216140	convert_raw_mzml (16)	COMPLETED	0	2022-05-13 08:18:12.764	5m 43s	5m 41s	120.2%	1.8 GB	4.4 GB	1.6 GB	688 MB
3	c1/1638b3	215188	convert_raw_mzml (7)	COMPLETED	0	2022-05-13 08:18:11.012	6m 1s	6m	119.0%	1.8 GB	4.5 GB	1.6 GB	725.9 MB
44	d3/51f266	247631	run_searchgui_search (15)	COMPLETED	0	2022-05-13 08:24:12.586	3m 53s	3m 50s	145.8%	3.6 GB	12.3 GB	4.2 GB	1.5 GB
33	74/0a2213	247519	run_searchgui_search (4)	COMPLETED	0	2022-05-13 08:24:12.549	3m 54s	3m 52s	145.7%	3.6 GB	12.2 GB	4.4 GB	1.5 GB
32	c8/0f6a82	247532	run_searchgui_search (3)	COMPLETED	0	2022-05-13 08:24:12.560	3m 54s	3m 52s	145.1%	3.6 GB	12.2 GB	4.2 GB	1.5 GB
39	7b/4e407f	247525	run_searchgui_search (10)	COMPLETED	0	2022-05-13 08:24:12.554	3m 55s	3m 53s	146.0%	3.5 GB	12.3 GB	4.1 GB	1.4 GB
49	87/0c62d8	247579	run_searchgui_search (20)	COMPLETED	0	2022-05-13 08:24:12.577	3m 55s	3m 52s	145.5%	3.6 GB	12.3 GB	4.4 GB	1.5 GB
